artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
glen glenn,"dim lights, thick smoke and loud loud music",0.648,0.505,4,-8.984,1,0.0481,0.501,0.182,0.0844,0.909,133.557,audio_features,1bx8CKOpJ6qHmjUtqvMiHj,spotify:track:1bx8CKOpJ6qHmjUtqvMiHj,https://api.spotify.com/v1/tracks/1bx8CKOpJ6qHmjUtqvMiHj,https://api.spotify.com/v1/audio-analysis/1bx8CKOpJ6qHmjUtqvMiHj,139400,4
ella fitzgerald,strike up the band,0.495,0.44,1,-10.029,1,0.0372,0.312,0.0,0.301,0.767,137.268,audio_features,3N4KZ1d2lSraAefZMI1xtV,spotify:track:3N4KZ1d2lSraAefZMI1xtV,https://api.spotify.com/v1/tracks/3N4KZ1d2lSraAefZMI1xtV,https://api.spotify.com/v1/audio-analysis/3N4KZ1d2lSraAefZMI1xtV,158413,4
phish,friday,0.403,0.519,2,-9.067,1,0.0285,0.229,0.00137,0.1,0.391,143.828,audio_features,53bpRfVMHVSORk5HpzMtB4,spotify:track:53bpRfVMHVSORk5HpzMtB4,https://api.spotify.com/v1/tracks/53bpRfVMHVSORk5HpzMtB4,https://api.spotify.com/v1/audio-analysis/53bpRfVMHVSORk5HpzMtB4,391493,4
blu cantrell,hit 'em up style (oops!),0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,audio_features,4zYTZvtcww7OWKie7fxA9E,spotify:track:4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E,250707,4
dexys midnight runners,there there my dear,0.621,0.847,2,-8.961,1,0.412,0.356,0.000312,0.072,0.199,148.353,audio_features,7sZa3zvNoLZI76DNhxCbeD,spotify:track:7sZa3zvNoLZI76DNhxCbeD,https://api.spotify.com/v1/tracks/7sZa3zvNoLZI76DNhxCbeD,https://api.spotify.com/v1/audio-analysis/7sZa3zvNoLZI76DNhxCbeD,212920,4
outkast,e.t. (extraterrestrial),0.533,0.489,9,-10.504,0,0.0963,0.0237,0.0,0.114,0.0371,94.041,audio_features,3HTaKftetB9nQ4Vv3KnmvU,spotify:track:3HTaKftetB9nQ4Vv3KnmvU,https://api.spotify.com/v1/tracks/3HTaKftetB9nQ4Vv3KnmvU,https://api.spotify.com/v1/audio-analysis/3HTaKftetB9nQ4Vv3KnmvU,186800,4
nazareth,talkin' 'bout love,0.395,0.737,4,-6.546,0,0.0782,0.0348,0.0536,0.0828,0.699,124.04,audio_features,6TlSCetIwAdJHiyenbI0xu,spotify:track:6TlSCetIwAdJHiyenbI0xu,https://api.spotify.com/v1/tracks/6TlSCetIwAdJHiyenbI0xu,https://api.spotify.com/v1/audio-analysis/6TlSCetIwAdJHiyenbI0xu,237173,4
green day,stuck with me,0.306,0.982,3,-2.822,1,0.0828,2.78e-05,0.000386,0.0325,0.893,191.838,audio_features,0CXOYEN8m6MuyVY0F1vJTb,spotify:track:0CXOYEN8m6MuyVY0F1vJTb,https://api.spotify.com/v1/tracks/0CXOYEN8m6MuyVY0F1vJTb,https://api.spotify.com/v1/audio-analysis/0CXOYEN8m6MuyVY0F1vJTb,135400,4
dave matthews,gravedigger,0.331,0.706,9,-5.887,0,0.0528,0.331,2.01e-06,0.101,0.414,170.089,audio_features,049Jkya24EvBHX1rUb96V8,spotify:track:049Jkya24EvBHX1rUb96V8,https://api.spotify.com/v1/tracks/049Jkya24EvBHX1rUb96V8,https://api.spotify.com/v1/audio-analysis/049Jkya24EvBHX1rUb96V8,234213,4
richard bona,kalabancoro,0.494,0.81,1,-8.079,0,0.0772,0.353,0.00111,0.0799,0.626,95.331,audio_features,0nj4U1atLpsFiimJSZu7Qq,spotify:track:0nj4U1atLpsFiimJSZu7Qq,https://api.spotify.com/v1/tracks/0nj4U1atLpsFiimJSZu7Qq,https://api.spotify.com/v1/audio-analysis/0nj4U1atLpsFiimJSZu7Qq,245973,4
eric darius,goin' all out,0.708,0.823,5,-6.307,0,0.0914,0.0928,0.819,0.234,0.935,168.038,audio_features,64bOHAVAipEaL9KSvBIl34,spotify:track:64bOHAVAipEaL9KSvBIl34,https://api.spotify.com/v1/tracks/64bOHAVAipEaL9KSvBIl34,https://api.spotify.com/v1/audio-analysis/64bOHAVAipEaL9KSvBIl34,251200,4
beastie boys,jimmy james,0.749,0.852,0,-9.983,1,0.0735,0.268,0.0127,0.52,0.677,98.0,audio_features,2qqCS8wH4FNtgH7kVmF8Ub,spotify:track:2qqCS8wH4FNtgH7kVmF8Ub,https://api.spotify.com/v1/tracks/2qqCS8wH4FNtgH7kVmF8Ub,https://api.spotify.com/v1/audio-analysis/2qqCS8wH4FNtgH7kVmF8Ub,194422,4
avril lavigne,i'm with you,0.467,0.667,1,-4.386,1,0.0315,0.007,0.0,0.155,0.399,91.057,audio_features,1yvArCvZLTHiawRdWKSAWj,spotify:track:1yvArCvZLTHiawRdWKSAWj,https://api.spotify.com/v1/tracks/1yvArCvZLTHiawRdWKSAWj,https://api.spotify.com/v1/audio-analysis/1yvArCvZLTHiawRdWKSAWj,187794,4
george jones,multiply the heartaches,0.533,0.397,5,-8.219,1,0.0274,0.582,0.0,0.0403,0.777,119.316,audio_features,7b1H2bjhBYkiqmupgYL9KN,spotify:track:7b1H2bjhBYkiqmupgYL9KN,https://api.spotify.com/v1/tracks/7b1H2bjhBYkiqmupgYL9KN,https://api.spotify.com/v1/audio-analysis/7b1H2bjhBYkiqmupgYL9KN,142867,4
badbadnotgood,ray gun,0.574,0.759,2,-8.016,1,0.0538,0.0154,0.266,0.128,0.284,104.851,audio_features,0spc6uqlps0sz238P6CHoV,spotify:track:0spc6uqlps0sz238P6CHoV,https://api.spotify.com/v1/tracks/0spc6uqlps0sz238P6CHoV,https://api.spotify.com/v1/audio-analysis/0spc6uqlps0sz238P6CHoV,187398,4
iration,home,0.659,0.389,4,-8.716,0,0.0381,0.609,4.85e-06,0.129,0.529,135.868,audio_features,44ruleJq2aWLr2hAGNDQlX,spotify:track:44ruleJq2aWLr2hAGNDQlX,https://api.spotify.com/v1/tracks/44ruleJq2aWLr2hAGNDQlX,https://api.spotify.com/v1/audio-analysis/44ruleJq2aWLr2hAGNDQlX,211456,4
prince buster,big five,0.75,0.564,7,-9.962,1,0.238,0.0306,0.0069,0.0762,0.815,164.931,audio_features,74AYr2jEMxdPHIMZJvlTgR,spotify:track:74AYr2jEMxdPHIMZJvlTgR,https://api.spotify.com/v1/tracks/74AYr2jEMxdPHIMZJvlTgR,https://api.spotify.com/v1/audio-analysis/74AYr2jEMxdPHIMZJvlTgR,216320,4
david houston,from a jack to a king,0.513,0.378,7,-10.312,1,0.03,0.54,0.0,0.246,0.503,92.043,audio_features,0cRmdEwmuWPcdjTprrZyFl,spotify:track:0cRmdEwmuWPcdjTprrZyFl,https://api.spotify.com/v1/tracks/0cRmdEwmuWPcdjTprrZyFl,https://api.spotify.com/v1/audio-analysis/0cRmdEwmuWPcdjTprrZyFl,151293,5
the earls,remember then,0.489,0.711,6,-9.281,1,0.0375,0.477,2.01e-06,0.148,0.734,106.949,audio_features,7bPkugM3pcS49I0b1UJP8Q,spotify:track:7bPkugM3pcS49I0b1UJP8Q,https://api.spotify.com/v1/tracks/7bPkugM3pcS49I0b1UJP8Q,https://api.spotify.com/v1/audio-analysis/7bPkugM3pcS49I0b1UJP8Q,129587,4
mike pinto,a thousand years ago,0.692,0.709,1,-10.065,0,0.0431,0.0928,2.26e-05,0.229,0.806,90.035,audio_features,4AIe3sG96eYefU5QVbN7H5,spotify:track:4AIe3sG96eYefU5QVbN7H5,https://api.spotify.com/v1/tracks/4AIe3sG96eYefU5QVbN7H5,https://api.spotify.com/v1/audio-analysis/4AIe3sG96eYefU5QVbN7H5,227973,4
the saints,follow the leader,0.576,0.7,2,-10.269,1,0.0429,0.025,0.00346,0.042,0.768,136.697,audio_features,7ib0ZCTJkVqVgBEB1tPoom,spotify:track:7ib0ZCTJkVqVgBEB1tPoom,https://api.spotify.com/v1/tracks/7ib0ZCTJkVqVgBEB1tPoom,https://api.spotify.com/v1/audio-analysis/7ib0ZCTJkVqVgBEB1tPoom,223733,4
sensi trails,she love,0.86,0.513,7,-7.541,1,0.044,0.166,7.42e-05,0.084,0.844,146.067,audio_features,1heVWF8ZRGHytzkprd8rj8,spotify:track:1heVWF8ZRGHytzkprd8rj8,https://api.spotify.com/v1/tracks/1heVWF8ZRGHytzkprd8rj8,https://api.spotify.com/v1/audio-analysis/1heVWF8ZRGHytzkprd8rj8,216275,4
ella fitzgerald,into each life some rain must fall,0.462,0.499,5,-14.271,0,0.0813,0.789,0.0,0.335,0.855,79.552,audio_features,5KbW7FzoHHQ7Stx2feIXTA,spotify:track:5KbW7FzoHHQ7Stx2feIXTA,https://api.spotify.com/v1/tracks/5KbW7FzoHHQ7Stx2feIXTA,https://api.spotify.com/v1/audio-analysis/5KbW7FzoHHQ7Stx2feIXTA,199133,4
the police,one world (not three),0.549,0.73,0,-8.67,1,0.0855,0.00469,0.0111,0.268,0.797,168.1,audio_features,61vPMevL4UysTHUKAEbV8j,spotify:track:61vPMevL4UysTHUKAEbV8j,https://api.spotify.com/v1/tracks/61vPMevL4UysTHUKAEbV8j,https://api.spotify.com/v1/audio-analysis/61vPMevL4UysTHUKAEbV8j,286547,4
chris ledoux,so you want to be a cowboy,0.607,0.745,4,-6.4,1,0.0288,0.524,2.9e-05,0.124,0.952,104.924,audio_features,1rdmfkLroz0Ndm9yVmhbFj,spotify:track:1rdmfkLroz0Ndm9yVmhbFj,https://api.spotify.com/v1/tracks/1rdmfkLroz0Ndm9yVmhbFj,https://api.spotify.com/v1/audio-analysis/1rdmfkLroz0Ndm9yVmhbFj,146693,4
blind willie johnson,i know his blood can make me whole,0.559,0.21,1,-13.594,0,0.0718,0.971,1.67e-05,0.103,0.55,105.208,audio_features,7r7NaawVVbk17eUCNnI0u8,spotify:track:7r7NaawVVbk17eUCNnI0u8,https://api.spotify.com/v1/tracks/7r7NaawVVbk17eUCNnI0u8,https://api.spotify.com/v1/audio-analysis/7r7NaawVVbk17eUCNnI0u8,182840,4
creed,what if,0.433,0.895,2,-5.548,0,0.0587,0.000127,1.7e-05,0.358,0.246,149.896,audio_features,22bX2FwXSvG49G0bPWm5nc,spotify:track:22bX2FwXSvG49G0bPWm5nc,https://api.spotify.com/v1/tracks/22bX2FwXSvG49G0bPWm5nc,https://api.spotify.com/v1/audio-analysis/22bX2FwXSvG49G0bPWm5nc,318093,4
doris day,"ready, willing and able",0.697,0.525,7,-6.831,1,0.0412,0.805,0.0,0.358,0.855,126.367,audio_features,0tzyfYs9jMy1csnlH72Rjr,spotify:track:0tzyfYs9jMy1csnlH72Rjr,https://api.spotify.com/v1/tracks/0tzyfYs9jMy1csnlH72Rjr,https://api.spotify.com/v1/audio-analysis/0tzyfYs9jMy1csnlH72Rjr,100667,4
cole swindell,somebody's been drinkin',0.481,0.775,0,-5.494,1,0.0597,0.0169,1.39e-05,0.0978,0.273,136.035,audio_features,3OBHpK5sbRBj3xQLCFcBLt,spotify:track:3OBHpK5sbRBj3xQLCFcBLt,https://api.spotify.com/v1/tracks/3OBHpK5sbRBj3xQLCFcBLt,https://api.spotify.com/v1/audio-analysis/3OBHpK5sbRBj3xQLCFcBLt,225267,4
tame impala,slide through my fingers,0.679,0.604,0,-7.431,0,0.0316,0.416,0.692,0.165,0.857,122.051,audio_features,41AAlcWHEcqRJIoltPPuCG,spotify:track:41AAlcWHEcqRJIoltPPuCG,https://api.spotify.com/v1/tracks/41AAlcWHEcqRJIoltPPuCG,https://api.spotify.com/v1/audio-analysis/41AAlcWHEcqRJIoltPPuCG,200160,4
ray campi,the crossing,0.683,0.727,5,-12.928,1,0.0626,0.317,3.28e-06,0.0862,0.795,119.787,audio_features,5rgtVVdZGy0VuaZjIKfUnq,spotify:track:5rgtVVdZGy0VuaZjIKfUnq,https://api.spotify.com/v1/tracks/5rgtVVdZGy0VuaZjIKfUnq,https://api.spotify.com/v1/audio-analysis/5rgtVVdZGy0VuaZjIKfUnq,137561,4
van halen,feels so good,0.606,0.538,0,-14.982,1,0.036,0.0735,0.0114,0.0989,0.356,88.334,audio_features,2zkZcJD7k5IEAiXop6BUkg,spotify:track:2zkZcJD7k5IEAiXop6BUkg,https://api.spotify.com/v1/tracks/2zkZcJD7k5IEAiXop6BUkg,https://api.spotify.com/v1/audio-analysis/2zkZcJD7k5IEAiXop6BUkg,271667,4
swingrowers,the queen of swing,0.785,0.857,9,-6.41,0,0.0781,0.129,0.113,0.305,0.746,109.996,audio_features,0E9lk1H6Nvp7Ta6KolNELb,spotify:track:0E9lk1H6Nvp7Ta6KolNELb,https://api.spotify.com/v1/tracks/0E9lk1H6Nvp7Ta6KolNELb,https://api.spotify.com/v1/audio-analysis/0E9lk1H6Nvp7Ta6KolNELb,260465,4
nina simone,in the evening by the moonlight,0.31,0.659,9,-12.752,1,0.0516,0.715,0.0,0.497,0.838,125.852,audio_features,3lNSX9MR9pzgqKfype7exU,spotify:track:3lNSX9MR9pzgqKfype7exU,https://api.spotify.com/v1/tracks/3lNSX9MR9pzgqKfype7exU,https://api.spotify.com/v1/audio-analysis/3lNSX9MR9pzgqKfype7exU,132520,4
night shield,the night away,0.739,0.871,9,-5.646,0,0.151,0.0156,0.0,0.334,0.481,115.068,audio_features,1kEx0zLD9UhkOSSld3hUYm,spotify:track:1kEx0zLD9UhkOSSld3hUYm,https://api.spotify.com/v1/tracks/1kEx0zLD9UhkOSSld3hUYm,https://api.spotify.com/v1/audio-analysis/1kEx0zLD9UhkOSSld3hUYm,226453,4
frankie lymon,diana,0.535,0.672,11,-7.159,1,0.0377,0.698,0.0,0.845,0.967,140.784,audio_features,05l1lzf4SSeeKWx9l36f7h,spotify:track:05l1lzf4SSeeKWx9l36f7h,https://api.spotify.com/v1/tracks/05l1lzf4SSeeKWx9l36f7h,https://api.spotify.com/v1/audio-analysis/05l1lzf4SSeeKWx9l36f7h,144040,4
little river band,no more tears,0.619,0.859,7,-8.371,1,0.0308,0.0702,1.27e-05,0.299,0.923,128.632,audio_features,2iBXWpYsMM1TowNOD16sVY,spotify:track:2iBXWpYsMM1TowNOD16sVY,https://api.spotify.com/v1/tracks/2iBXWpYsMM1TowNOD16sVY,https://api.spotify.com/v1/audio-analysis/2iBXWpYsMM1TowNOD16sVY,203339,4
duke dumont,ocean drive,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,audio_features,0b6wdul3A5sQNpIOv03OxP,spotify:track:0b6wdul3A5sQNpIOv03OxP,https://api.spotify.com/v1/tracks/0b6wdul3A5sQNpIOv03OxP,https://api.spotify.com/v1/audio-analysis/0b6wdul3A5sQNpIOv03OxP,206320,4
ufo,give her the gun,0.401,0.905,2,-6.594,1,0.104,8.08e-05,0.000847,0.205,0.648,108.188,audio_features,3RkTzoEHe1md9i549rJQVz,spotify:track:3RkTzoEHe1md9i549rJQVz,https://api.spotify.com/v1/tracks/3RkTzoEHe1md9i549rJQVz,https://api.spotify.com/v1/audio-analysis/3RkTzoEHe1md9i549rJQVz,239427,4
george jones,a house without love,0.599,0.279,2,-12.579,1,0.0272,0.539,0.0,0.265,0.574,123.494,audio_features,4WXNawopADYDqDfHHcAiUP,spotify:track:4WXNawopADYDqDfHHcAiUP,https://api.spotify.com/v1/tracks/4WXNawopADYDqDfHHcAiUP,https://api.spotify.com/v1/audio-analysis/4WXNawopADYDqDfHHcAiUP,145240,4
freddie hubbard,the things we did last summer,0.308,0.114,5,-20.291,1,0.0399,0.912,0.919,0.169,0.163,79.261,audio_features,1cfMdMmJqBlLn4auevv0iB,spotify:track:1cfMdMmJqBlLn4auevv0iB,https://api.spotify.com/v1/tracks/1cfMdMmJqBlLn4auevv0iB,https://api.spotify.com/v1/audio-analysis/1cfMdMmJqBlLn4auevv0iB,439120,4
whispering lion,you ain't cool,0.618,0.511,7,-12.489,1,0.0519,0.101,0.0,0.239,0.661,77.958,audio_features,3ox2BrDJFuRDlq3lHY2kyD,spotify:track:3ox2BrDJFuRDlq3lHY2kyD,https://api.spotify.com/v1/tracks/3ox2BrDJFuRDlq3lHY2kyD,https://api.spotify.com/v1/audio-analysis/3ox2BrDJFuRDlq3lHY2kyD,271613,4
priestess,lay down,0.52,0.886,8,-2.387,1,0.0454,0.00128,0.0,0.0846,0.636,121.945,audio_features,4ltXPf327ewFdmTPp5Skow,spotify:track:4ltXPf327ewFdmTPp5Skow,https://api.spotify.com/v1/tracks/4ltXPf327ewFdmTPp5Skow,https://api.spotify.com/v1/audio-analysis/4ltXPf327ewFdmTPp5Skow,185800,4
the who,the good's gone,0.472,0.883,4,-8.569,1,0.0382,0.101,0.903,0.221,0.642,126.642,audio_features,79534UgfcUxAbzLt6zLh08,spotify:track:79534UgfcUxAbzLt6zLh08,https://api.spotify.com/v1/tracks/79534UgfcUxAbzLt6zLh08,https://api.spotify.com/v1/audio-analysis/79534UgfcUxAbzLt6zLh08,245507,4
bob dylan,masters of war,0.556,0.273,5,-15.973,1,0.0372,0.613,3.27e-06,0.188,0.692,166.064,audio_features,7xVpkVkd1klTzLJEysIR7z,spotify:track:7xVpkVkd1klTzLJEysIR7z,https://api.spotify.com/v1/tracks/7xVpkVkd1klTzLJEysIR7z,https://api.spotify.com/v1/audio-analysis/7xVpkVkd1klTzLJEysIR7z,271360,3
bobby bare,music city usa,0.642,0.315,7,-17.104,1,0.0288,0.768,0.0,0.111,0.827,87.955,audio_features,7DhR8yesM1hsw3EymhzW5Q,spotify:track:7DhR8yesM1hsw3EymhzW5Q,https://api.spotify.com/v1/tracks/7DhR8yesM1hsw3EymhzW5Q,https://api.spotify.com/v1/audio-analysis/7DhR8yesM1hsw3EymhzW5Q,154000,4
the kingston trio,coast of california,0.603,0.435,0,-14.017,1,0.0431,0.483,0.0664,0.107,0.475,142.198,audio_features,3pojMN6t7DvDSmVMU8cfsG,spotify:track:3pojMN6t7DvDSmVMU8cfsG,https://api.spotify.com/v1/tracks/3pojMN6t7DvDSmVMU8cfsG,https://api.spotify.com/v1/audio-analysis/3pojMN6t7DvDSmVMU8cfsG,158733,4
warren haynes,do you feel like we do,0.53,0.577,0,-8.597,1,0.0349,0.306,0.0457,0.0911,0.251,93.889,audio_features,5mE4VHS820j8N9vnGlALmg,spotify:track:5mE4VHS820j8N9vnGlALmg,https://api.spotify.com/v1/tracks/5mE4VHS820j8N9vnGlALmg,https://api.spotify.com/v1/audio-analysis/5mE4VHS820j8N9vnGlALmg,704827,4
panic! at the disco,impossible year,0.174,0.337,10,-8.767,1,0.0313,0.474,0.000294,0.11,0.0978,85.574,audio_features,5j9yOfRB2s6OMS1YwwYiMw,spotify:track:5j9yOfRB2s6OMS1YwwYiMw,https://api.spotify.com/v1/tracks/5j9yOfRB2s6OMS1YwwYiMw,https://api.spotify.com/v1/audio-analysis/5j9yOfRB2s6OMS1YwwYiMw,202547,3
bad religion,i want something more,0.238,0.972,4,-4.022,0,0.0904,0.00179,1.99e-06,0.39,0.411,166.385,audio_features,1zGQ3I71GgkwLytzEmi9Wa,spotify:track:1zGQ3I71GgkwLytzEmi9Wa,https://api.spotify.com/v1/tracks/1zGQ3I71GgkwLytzEmi9Wa,https://api.spotify.com/v1/audio-analysis/1zGQ3I71GgkwLytzEmi9Wa,47733,4
chris knight,cry lonely,0.587,0.612,4,-6.69,0,0.0255,0.405,0.00313,0.332,0.365,131.599,audio_features,506hY0WGtPnQcNYt1pZJ1i,spotify:track:506hY0WGtPnQcNYt1pZJ1i,https://api.spotify.com/v1/tracks/506hY0WGtPnQcNYt1pZJ1i,https://api.spotify.com/v1/audio-analysis/506hY0WGtPnQcNYt1pZJ1i,254067,4
tha alkaholiks,only when i'm drunk,0.8,0.667,11,-7.888,0,0.335,0.198,0.0,0.368,0.709,104.044,audio_features,2XEDvwzY9TymhYPqi2y0GL,spotify:track:2XEDvwzY9TymhYPqi2y0GL,https://api.spotify.com/v1/tracks/2XEDvwzY9TymhYPqi2y0GL,https://api.spotify.com/v1/audio-analysis/2XEDvwzY9TymhYPqi2y0GL,217360,4
minnie riperton,seeing you this way,0.627,0.782,5,-8.404,0,0.0396,0.704,0.00113,0.118,0.926,127.608,audio_features,7pAtHdGQONucpN7PJfnXLu,spotify:track:7pAtHdGQONucpN7PJfnXLu,https://api.spotify.com/v1/tracks/7pAtHdGQONucpN7PJfnXLu,https://api.spotify.com/v1/audio-analysis/7pAtHdGQONucpN7PJfnXLu,164373,4
van morrison,these are the days,0.563,0.4,7,-10.48,1,0.0248,0.404,0.0045,0.182,0.395,76.68,audio_features,0qyAgwtnMU6AOszUw0DWTe,spotify:track:0qyAgwtnMU6AOszUw0DWTe,https://api.spotify.com/v1/tracks/0qyAgwtnMU6AOszUw0DWTe,https://api.spotify.com/v1/audio-analysis/0qyAgwtnMU6AOszUw0DWTe,319267,4
willie nelson,funny how time slips away,0.606,0.225,2,-12.855,1,0.0281,0.885,0.000199,0.121,0.567,104.803,audio_features,0hXHpNiW5dHv21aUhYDEnA,spotify:track:0hXHpNiW5dHv21aUhYDEnA,https://api.spotify.com/v1/tracks/0hXHpNiW5dHv21aUhYDEnA,https://api.spotify.com/v1/audio-analysis/0hXHpNiW5dHv21aUhYDEnA,185409,1
don gibson,do you know my jesus,0.497,0.132,0,-14.78,1,0.0283,0.889,1.01e-05,0.295,0.335,75.249,audio_features,1ca1bHaFBBKYLKvRmOuRpP,spotify:track:1ca1bHaFBBKYLKvRmOuRpP,https://api.spotify.com/v1/tracks/1ca1bHaFBBKYLKvRmOuRpP,https://api.spotify.com/v1/audio-analysis/1ca1bHaFBBKYLKvRmOuRpP,189533,3
mobb deep,out of control,0.527,0.706,10,-8.983,0,0.334,0.0401,0.0,0.431,0.362,54.208,audio_features,48WNDBWPqyaVx69otdQ9Lg,spotify:track:48WNDBWPqyaVx69otdQ9Lg,https://api.spotify.com/v1/tracks/48WNDBWPqyaVx69otdQ9Lg,https://api.spotify.com/v1/audio-analysis/48WNDBWPqyaVx69otdQ9Lg,86373,4
gary puckett & the union gap,"woman, woman",0.473,0.527,6,-8.972,0,0.0278,0.524,0.0,0.216,0.619,107.549,audio_features,6kni0aRaJX8NNu63sfKTmr,spotify:track:6kni0aRaJX8NNu63sfKTmr,https://api.spotify.com/v1/tracks/6kni0aRaJX8NNu63sfKTmr,https://api.spotify.com/v1/audio-analysis/6kni0aRaJX8NNu63sfKTmr,196000,4
rob zombie,sick bubblegum,0.642,0.972,5,-3.047,0,0.0967,0.00152,2.39e-05,0.384,0.421,118.035,audio_features,1cbNBIrRWP4PlJeyjb7ZmT,spotify:track:1cbNBIrRWP4PlJeyjb7ZmT,https://api.spotify.com/v1/tracks/1cbNBIrRWP4PlJeyjb7ZmT,https://api.spotify.com/v1/audio-analysis/1cbNBIrRWP4PlJeyjb7ZmT,224267,4
thievery corporation,strike the root,0.796,0.514,5,-8.419,0,0.0634,0.196,0.0524,0.298,0.961,76.99,audio_features,0ckuRLjCOz1xuK7DxE7Zks,spotify:track:0ckuRLjCOz1xuK7DxE7Zks,https://api.spotify.com/v1/tracks/0ckuRLjCOz1xuK7DxE7Zks,https://api.spotify.com/v1/audio-analysis/0ckuRLjCOz1xuK7DxE7Zks,211973,4
conway twitty,hello darlin',0.276,0.235,0,-14.352,1,0.0315,0.94,1.01e-05,0.132,0.472,170.55,audio_features,6vmAgl2y9MpoZKrVUXrPe5,spotify:track:6vmAgl2y9MpoZKrVUXrPe5,https://api.spotify.com/v1/tracks/6vmAgl2y9MpoZKrVUXrPe5,https://api.spotify.com/v1/audio-analysis/6vmAgl2y9MpoZKrVUXrPe5,149133,3
corey smith,bend,0.6,0.391,7,-9.195,1,0.0337,0.26,0.0,0.151,0.312,74.979,audio_features,4dskPbdHR8PTL122wXMpZB,spotify:track:4dskPbdHR8PTL122wXMpZB,https://api.spotify.com/v1/tracks/4dskPbdHR8PTL122wXMpZB,https://api.spotify.com/v1/audio-analysis/4dskPbdHR8PTL122wXMpZB,217147,4
marvin sease,it's too late,0.698,0.357,11,-13.843,1,0.0362,0.735,1.77e-06,0.0695,0.325,103.91,audio_features,0wd87FoYiiYgozT0ccZOXz,spotify:track:0wd87FoYiiYgozT0ccZOXz,https://api.spotify.com/v1/tracks/0wd87FoYiiYgozT0ccZOXz,https://api.spotify.com/v1/audio-analysis/0wd87FoYiiYgozT0ccZOXz,342000,3
bunny wailer,get up stand up,0.759,0.617,4,-13.437,0,0.0682,0.00172,1.81e-05,0.0885,0.909,102.509,audio_features,1HrnYddHKVUQl72KIS6BKf,spotify:track:1HrnYddHKVUQl72KIS6BKf,https://api.spotify.com/v1/tracks/1HrnYddHKVUQl72KIS6BKf,https://api.spotify.com/v1/audio-analysis/1HrnYddHKVUQl72KIS6BKf,374333,4
johnny cash,danny boy,0.334,0.0595,9,-11.069,1,0.0416,0.983,8.74e-05,0.124,0.241,177.07,audio_features,5o4SqGekEfvdkNuOVx5d3S,spotify:track:5o4SqGekEfvdkNuOVx5d3S,https://api.spotify.com/v1/tracks/5o4SqGekEfvdkNuOVx5d3S,https://api.spotify.com/v1/audio-analysis/5o4SqGekEfvdkNuOVx5d3S,198507,5
b.b. king,joe cool,0.787,0.804,10,-10.175,1,0.044,0.398,0.000865,0.285,0.898,112.382,audio_features,131Cn3DUEl3y5ntnIVvNhq,spotify:track:131Cn3DUEl3y5ntnIVvNhq,https://api.spotify.com/v1/tracks/131Cn3DUEl3y5ntnIVvNhq,https://api.spotify.com/v1/audio-analysis/131Cn3DUEl3y5ntnIVvNhq,230493,4
will reagan,set a fire,0.363,0.542,0,-5.644,1,0.0322,0.00446,7.51e-05,0.332,0.25,130.82,audio_features,3LSna6W1dRf2QbsUgmRoFf,spotify:track:3LSna6W1dRf2QbsUgmRoFf,https://api.spotify.com/v1/tracks/3LSna6W1dRf2QbsUgmRoFf,https://api.spotify.com/v1/audio-analysis/3LSna6W1dRf2QbsUgmRoFf,304829,4
the ethiopians,i love jah,0.819,0.496,7,-10.376,1,0.0922,0.273,0.000534,0.073,0.776,133.428,audio_features,4d3iXsAGs5E5CTIdwOaMVv,spotify:track:4d3iXsAGs5E5CTIdwOaMVv,https://api.spotify.com/v1/tracks/4d3iXsAGs5E5CTIdwOaMVv,https://api.spotify.com/v1/audio-analysis/4d3iXsAGs5E5CTIdwOaMVv,187493,4
bo diddley,bo diddley is a lover,0.621,0.722,2,-6.056,1,0.0824,0.758,0.0,0.621,0.441,85.343,audio_features,5uBzy8sOFgWdgA8ubUwuiw,spotify:track:5uBzy8sOFgWdgA8ubUwuiw,https://api.spotify.com/v1/tracks/5uBzy8sOFgWdgA8ubUwuiw,https://api.spotify.com/v1/audio-analysis/5uBzy8sOFgWdgA8ubUwuiw,157467,4
johnny hates jazz,shattered dreams,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,audio_features,5KXKhCfPNS4342ly8tTf6w,spotify:track:5KXKhCfPNS4342ly8tTf6w,https://api.spotify.com/v1/tracks/5KXKhCfPNS4342ly8tTf6w,https://api.spotify.com/v1/audio-analysis/5KXKhCfPNS4342ly8tTf6w,207347,4
the cure,to wish impossible things,0.443,0.297,9,-19.624,1,0.0284,0.608,0.437,0.0918,0.506,157.974,audio_features,1lGA1yVlhvrbyPvQ9tiWPh,spotify:track:1lGA1yVlhvrbyPvQ9tiWPh,https://api.spotify.com/v1/tracks/1lGA1yVlhvrbyPvQ9tiWPh,https://api.spotify.com/v1/audio-analysis/1lGA1yVlhvrbyPvQ9tiWPh,281427,4
